date,hour,forecast_need,real_need,someval,date,temp
20200628,13,16400,16939,313,2020-06-28T13:00:00.000Z,28.71
20200628,14,16300,16936,538,2020-06-28T14:00:00.000Z,28.99
20200628,15,15800,16611,488,2020-06-28T15:00:00.000Z,29.19
20200628,16,15500,16264,300,2020-06-28T16:00:00.000Z,29.03
20200628,17,15100,16109,725,2020-06-28T17:00:00.000Z,28.66
20200628,18,15100,15953,713,2020-06-28T18:00:00.000Z,27.58
20200628,19,15400,16101,250,2020-06-28T19:00:00.000Z,25.49
20200628,20,15600,16339,675,2020-06-28T20:00:00.000Z,23.42
20200628,21,15700,16429,263,2020-06-28T21:00:00.000Z,22.16
20200628,22,16100,16798,938,2020-06-28T22:00:00.000Z,20.69
20200628,23,15900,16644,275,2020-06-28T23:00:00.000Z,19.86
20200628,24,14700,15431,738,2020-06-29T00:00:00.000Z,19.46
20200629,1,13500,14455,875,2020-06-29T01:00:00.000Z,19.15
20200629,2,13100,13918,225,2020-06-29T02:00:00.000Z,18.45
20200629,3,12800,13593,50,2020-06-29T03:00:00.000Z,17.99
20200629,4,12900,13548,475,2020-06-29T04:00:00.000Z,18.06
20200629,5,12700,13307,538,2020-06-29T05:00:00.000Z,18.77
20200629,6,14300,14113,225,2020-06-29T06:00:00.000Z,19.46
20200629,7,18100,16869,750,2020-06-29T07:00:00.000Z,19.92
20200629,8,20000,19252,25,2020-06-29T08:00:00.000Z,20.14
20200629,9,21100,20702,175,2020-06-29T09:00:00.000Z,20.5
20200629,10,21300,21561,588,2020-06-29T10:00:00.000Z,20.86
20200629,11,21800,21828,125,2020-06-29T11:00:00.000Z,20.74
20200629,12,22000,22256,750,2020-06-29T12:00:00.000Z,20.57
20200629,13,22000,22344,775,2020-06-29T13:00:00.000Z,19.65
20200629,14,21900,22181,600,2020-06-29T14:00:00.000Z,18.74
20200629,15,21600,21637,988,2020-06-29T15:00:00.000Z,17.9
20200629,16,21300,21431,775,2020-06-29T16:00:00.000Z,17.42
20200629,17,20900,20980,213,2020-06-29T17:00:00.000Z,16.98
20200629,18,20500,20364,463,2020-06-29T18:00:00.000Z,16.49
20200629,19,20300,19998,538,2020-06-29T19:00:00.000Z,16.32
20200629,20,20300,20040,388,2020-06-29T20:00:00.000Z,15.96
20200629,21,20200,19808,188,2020-06-29T21:00:00.000Z,15.47
20200629,22,20000,19432,463,2020-06-29T22:00:00.000Z,15.34
20200629,23,19200,18384,900,2020-06-29T23:00:00.000Z,14.65
20200629,24,17600,16970,588,2020-06-30T00:00:00.000Z,14.06
20200630,1,16100,15933,525,2020-06-30T01:00:00.000Z,13.62
20200630,2,15400,15245,113,2020-06-30T02:00:00.000Z,13.31
20200630,3,15100,14797,488,2020-06-30T03:00:00.000Z,13.47
20200630,4,15000,14756,75,2020-06-30T04:00:00.000Z,13.33
20200630,5,14700,14472,175,2020-06-30T05:00:00.000Z,14.53
20200630,6,15700,14787,250,2020-06-30T06:00:00.000Z,15.47
20200630,7,18600,17185,300,2020-06-30T07:00:00.000Z,16.91
20200630,8,20400,19306,413,2020-06-30T08:00:00.000Z,18.63
20200630,9,21300,20414,963,2020-06-30T09:00:00.000Z,20.31
20200630,10,21400,20834,925,2020-06-30T10:00:00.000Z,21.57
20200630,11,21800,20964,625,2020-06-30T11:00:00.000Z,22.27
20200630,12,22000,21264,450,2020-06-30T12:00:00.000Z,22.06
20200630,13,22000,21379,488,2020-06-30T13:00:00.000Z,21.84
20200630,14,21800,21194,238,2020-06-30T14:00:00.000Z,21.88
20200630,15,21400,20618,838,2020-06-30T15:00:00.000Z,22.56
20200630,16,21000,20291,863,2020-06-30T16:00:00.000Z,23.15
20200630,17,20700,20049,0,2020-06-30T17:00:00.000Z,22.96
20200630,18,20300,19735,438,2020-06-30T18:00:00.000Z,22.54
20200630,19,20000,19486,50,2020-06-30T19:00:00.000Z,21.15
20200630,20,20100,19606,650,2020-06-30T20:00:00.000Z,19.16
20200630,21,20000,19617,425,2020-06-30T21:00:00.000Z,17.54
20200630,22,19800,19383,150,2020-06-30T22:00:00.000Z,16.65
20200630,23,19000,18515,413,2020-06-30T23:00:00.000Z,16.03
20200630,24,17500,17103,263,2020-07-01T00:00:00.000Z,15.68
20200701,1,16300,15829,588,2020-07-01T01:00:00.000Z,14.95
20200701,2,15600,15237,525,2020-07-01T02:00:00.000Z,14.68
20200701,3,15100,14918,350,2020-07-01T03:00:00.000Z,14.54
20200701,4,15100,14809,800,2020-07-01T04:00:00.000Z,14.06
20200701,5,14800,14421,913,2020-07-01T05:00:00.000Z,15.1
20200701,6,15800,14831,125,2020-07-01T06:00:00.000Z,17.02
20200701,7,18800,17090,113,2020-07-01T07:00:00.000Z,19.08
20200701,8,20300,19193,200,2020-07-01T08:00:00.000Z,20.97
20200701,9,21400,20347,325,2020-07-01T09:00:00.000Z,22.18
20200701,10,21800,20946,0,2020-07-01T10:00:00.000Z,23.22
20200701,11,22100,21043,763,2020-07-01T11:00:00.000Z,23.88
20200701,12,22200,21453,88,2020-07-01T12:00:00.000Z,24.85
20200701,13,22300,21688,475,2020-07-01T13:00:00.000Z,25.15
20200701,14,22400,21621,225,2020-07-01T14:00:00.000Z,25.54
20200701,15,21700,21260,400,2020-07-01T15:00:00.000Z,26.28
20200701,16,21200,21304,88,2020-07-01T16:00:00.000Z,26.37
20200701,17,20700,20926,988,2020-07-01T17:00:00.000Z,25.82
20200701,18,20400,20605,538,2020-07-01T18:00:00.000Z,24.43
20200701,19,20100,20352,388,2020-07-01T19:00:00.000Z,23.75
20200701,20,20200,20551,763,2020-07-01T20:00:00.000Z,21.42
20200701,21,20200,20275,13,2020-07-01T21:00:00.000Z,19.61
20200701,22,20200,20098,788,2020-07-01T22:00:00.000Z,18.29
20200701,23,19200,19007,375,2020-07-01T23:00:00.000Z,18.81
20200701,24,17700,17488,400,2020-07-02T00:00:00.000Z,18.08
20200702,1,16300,16364,88,2020-07-02T01:00:00.000Z,17.61
20200702,2,15500,15675,275,2020-07-02T02:00:00.000Z,17.23
20200702,3,15100,15257,800,2020-07-02T03:00:00.000Z,16.71
20200702,4,15100,15185,488,2020-07-02T04:00:00.000Z,16.2
20200702,5,14800,14922,763,2020-07-02T05:00:00.000Z,16.91
20200702,6,16000,15138,550,2020-07-02T06:00:00.000Z,18.79
20200702,7,18800,17418,700,2020-07-02T07:00:00.000Z,20.5
20200702,8,20400,19586,688,2020-07-02T08:00:00.000Z,21.67
20200702,9,21300,20777,688,2020-07-02T09:00:00.000Z,22.49
20200702,10,21500,21286,538,2020-07-02T10:00:00.000Z,23.2
20200702,11,21800,21484,625,2020-07-02T11:00:00.000Z,23.6
20200702,12,22000,21807,813,2020-07-02T12:00:00.000Z,23.95
20200702,13,22000,22019,163,2020-07-02T13:00:00.000Z,24.63
20200702,14,21900,22039,700,2020-07-02T14:00:00.000Z,24.55
20200702,15,21400,21651,900,2020-07-02T15:00:00.000Z,24.39
20200702,16,21000,21526,375,2020-07-02T16:00:00.000Z,23.91
20200702,17,20700,21117,988,2020-07-02T17:00:00.000Z,23.79
20200702,18,20200,20683,750,2020-07-02T18:00:00.000Z,22.93
20200702,19,20000,20392,338,2020-07-02T19:00:00.000Z,21.84
20200702,20,20100,20548,963,2020-07-02T20:00:00.000Z,21.12
20200702,21,20100,20438,163,2020-07-02T21:00:00.000Z,20.26
20200702,22,20000,20155,638,2020-07-02T22:00:00.000Z,19.02
20200702,23,18900,19175,413,2020-07-02T23:00:00.000Z,18.88
20200702,24,17400,17792,350,2020-07-03T00:00:00.000Z,18.46
20200703,1,15800,16455,713,2020-07-03T01:00:00.000Z,18.11
20200703,2,15200,15742,463,2020-07-03T02:00:00.000Z,18.07
20200703,3,14800,15433,563,2020-07-03T03:00:00.000Z,16.5
20200703,4,14800,15254,813,2020-07-03T04:00:00.000Z,16.14
20200703,5,14300,14956,88,2020-07-03T05:00:00.000Z,17.01
20200703,6,15500,15309,600,2020-07-03T06:00:00.000Z,18.7
20200703,7,18700,17450,113,2020-07-03T07:00:00.000Z,19.98
20200703,8,20400,19439,213,2020-07-03T08:00:00.000Z,20.71
20200703,9,21200,20631,38,2020-07-03T09:00:00.000Z,21.47
20200703,10,21400,21262,425,2020-07-03T10:00:00.000Z,20.68
20200703,11,21700,21282,825,2020-07-03T11:00:00.000Z,20.34
20200703,12,21900,21770,375,2020-07-03T12:00:00.000Z,20.45
20200703,13,21900,21942,988,2020-07-03T13:00:00.000Z,21.58
20200703,14,21900,21616,138,2020-07-03T14:00:00.000Z,21.83
20200703,15,21400,21140,925,2020-07-03T15:00:00.000Z,22.1
20200703,16,21000,20900,200,2020-07-03T16:00:00.000Z,22.44
20200703,17,20600,20561,513,2020-07-03T17:00:00.000Z,22.26
20200703,18,20300,20197,900,2020-07-03T18:00:00.000Z,21.55
20200703,19,20000,19876,563,2020-07-03T19:00:00.000Z,20.81
20200703,20,20000,19881,175,2020-07-03T20:00:00.000Z,19.17
20200703,21,20050,19725,788,2020-07-03T21:00:00.000Z,17.38
20200703,22,19900,19401,863,2020-07-03T22:00:00.000Z,16.3
20200703,23,19000,18611,925,2020-07-03T23:00:00.000Z,15.51
20200703,24,17500,17272,325,2020-07-04T00:00:00.000Z,14.73
20200704,1,15800,16055,413,2020-07-04T01:00:00.000Z,13.57
20200704,2,15000,15245,213,2020-07-04T02:00:00.000Z,12.86
20200704,3,14600,14789,463,2020-07-04T03:00:00.000Z,12.43
20200704,4,14400,14496,625,2020-07-04T04:00:00.000Z,12.39
20200704,5,13800,13867,338,2020-07-04T05:00:00.000Z,14.03
20200704,6,13900,13767,225,2020-07-04T06:00:00.000Z,16.53
20200704,7,15450,14774,300,2020-07-04T07:00:00.000Z,19.06
20200704,8,17050,16147,175,2020-07-04T08:00:00.000Z,21.17
20200704,9,18350,17423,575,2020-07-04T09:00:00.000Z,22.48
20200704,10,18950,18173,925,2020-07-04T10:00:00.000Z,23.28
20200704,11,19250,18585,38,2020-07-04T11:00:00.000Z,23.89
20200704,12,19350,18750,800,2020-07-04T12:00:00.000Z,24.43
20200704,13,19200,18404,625,2020-07-04T13:00:00.000Z,24.88
20200704,14,18950,18136,600,2020-07-04T14:00:00.000Z,24.95
20200704,15,18350,17480,163,2020-07-04T15:00:00.000Z,25.34
20200704,16,17850,17160,75,2020-07-04T16:00:00.000Z,25.24
20200704,17,17550,16823,888,2020-07-04T17:00:00.000Z,25.2
20200704,18,17350,16761,300,2020-07-04T18:00:00.000Z,24.79
20200704,19,17250,16789,363,2020-07-04T19:00:00.000Z,23.39
20200704,20,17350,16875,813,2020-07-04T20:00:00.000Z,21.4
20200704,21,17250,16761,138,2020-07-04T21:00:00.000Z,19.8
20200704,22,17250,16858,650,2020-07-04T22:00:00.000Z,19.11
20200704,23,16700,16319,50,2020-07-04T23:00:00.000Z,18.72
20200704,24,15600,15120,263,2020-07-05T00:00:00.000Z,18.35
20200705,1,14300,14066,738,2020-07-05T01:00:00.000Z,17.75
20200705,2,13500,13481,775,2020-07-05T02:00:00.000Z,17.13
20200705,3,13200,13060,25,2020-07-05T03:00:00.000Z,16.59
20200705,4,12900,12789,125,2020-07-05T04:00:00.000Z,16.3
20200705,5,12400,12324,850,2020-07-05T05:00:00.000Z,17.08
20200705,6,12400,12132,338,2020-07-05T06:00:00.000Z,18.89
20200705,7,13300,12602,938,2020-07-05T07:00:00.000Z,20.89
20200705,8,14200,13458,463,2020-07-05T08:00:00.000Z,22.37
20200705,9,15300,14206,788,2020-07-05T09:00:00.000Z,23.11
20200705,10,15900,15093,63,2020-07-05T10:00:00.000Z,24.31
20200705,11,16200,15475,575,2020-07-05T11:00:00.000Z,26.65
20200705,12,16300,15604,463,2020-07-05T12:00:00.000Z,27.14
20200705,13,16400,15794,713,2020-07-05T13:00:00.000Z,27.9
20200705,14,16400,15707,38,2020-07-05T14:00:00.000Z,27.63
20200705,15,16100,15443,238,2020-07-05T15:00:00.000Z,27.31
20200705,16,15800,15159,788,2020-07-05T16:00:00.000Z,27.36
20200705,17,15500,15081,50,2020-07-05T17:00:00.000Z,27.2
20200705,18,15500,15109,688,2020-07-05T18:00:00.000Z,26.9
20200705,19,15800,15491,75,2020-07-05T19:00:00.000Z,26.02
20200705,20,16100,15841,313,2020-07-05T20:00:00.000Z,24.26
20200705,21,16300,15988,688,2020-07-05T21:00:00.000Z,22.83
20200705,22,16600,16481,38,2020-07-05T22:00:00.000Z,22.02
20200705,23,16300,16311,488,2020-07-05T23:00:00.000Z,21.36
20200705,24,15100,15050,738,2020-07-06T00:00:00.000Z,20.74
20200706,1,14300,14196,500,2020-07-06T01:00:00.000Z,20.19
20200706,2,13800,13768,675,2020-07-06T02:00:00.000Z,19.34
20200706,3,13500,13579,975,2020-07-06T03:00:00.000Z,18.99
20200706,4,13500,13498,213,2020-07-06T04:00:00.000Z,18.69
20200706,5,13300,13321,575,2020-07-06T05:00:00.000Z,19.42
20200706,6,14900,14022,325,2020-07-06T06:00:00.000Z,20.52
20200706,7,18000,16955,888,2020-07-06T07:00:00.000Z,21.42
20200706,8,19700,19319,563,2020-07-06T08:00:00.000Z,22.74
20200706,9,20700,20626,588,2020-07-06T09:00:00.000Z,23.24
20200706,10,21000,21254,613,2020-07-06T10:00:00.000Z,23.79
20200706,11,21400,21421,563,2020-07-06T11:00:00.000Z,24.68
20200706,12,21600,21828,675,2020-07-06T12:00:00.000Z,23.2
20200706,13,21800,21786,313,2020-07-06T13:00:00.000Z,22.22
20200706,14,21800,21578,413,2020-07-06T14:00:00.000Z,22.6
20200706,15,21300,21281,75,2020-07-06T15:00:00.000Z,22
20200706,16,21100,21060,363,2020-07-06T16:00:00.000Z,21.11
20200706,17,20800,20603,250,2020-07-06T17:00:00.000Z,20.35
20200706,18,20400,20132,938,2020-07-06T18:00:00.000Z,19.75
20200706,19,20100,19771,213,2020-07-06T19:00:00.000Z,18.67
20200706,20,20200,19923,275,2020-07-06T20:00:00.000Z,17.35
20200706,21,20200,19751,850,2020-07-06T21:00:00.000Z,16.15
20200706,22,20100,19395,125,2020-07-06T22:00:00.000Z,15.61
20200706,23,18900,18407,400,2020-07-06T23:00:00.000Z,14.46
20200706,24,17400,17089,88,2020-07-07T00:00:00.000Z,14.14
20200707,1,16100,15926,38,2020-07-07T01:00:00.000Z,13.65
20200707,2,15600,15288,475,2020-07-07T02:00:00.000Z,13.3
20200707,3,15300,15014,163,2020-07-07T03:00:00.000Z,12.86
20200707,4,15300,14897,0,2020-07-07T04:00:00.000Z,12.36
20200707,5,14800,14506,838,2020-07-07T05:00:00.000Z,12.33
20200707,6,15900,14868,963,2020-07-07T06:00:00.000Z,13.14
20200707,7,18600,17009,688,2020-07-07T07:00:00.000Z,14.11
20200707,8,20300,18865,675,2020-07-07T08:00:00.000Z,14.9
20200707,9,21000,19839,825,2020-07-07T09:00:00.000Z,15.76
20200707,10,21200,20311,300,2020-07-07T10:00:00.000Z,16.35
20200707,11,21400,20446,375,2020-07-07T11:00:00.000Z,17.3
20200707,12,21600,20800,863,2020-07-07T12:00:00.000Z,17.8
20200707,13,21700,20803,850,2020-07-07T13:00:00.000Z,17.75
20200707,14,21700,20846,475,2020-07-07T14:00:00.000Z,17.85
20200707,15,21300,20483,513,2020-07-07T15:00:00.000Z,18.07
20200707,16,21100,20248,563,2020-07-07T16:00:00.000Z,18.32
20200707,17,20700,19785,575,2020-07-07T17:00:00.000Z,18.33
20200707,18,20400,19562,375,2020-07-07T18:00:00.000Z,17.89
20200707,19,20200,19305,563,2020-07-07T19:00:00.000Z,17.03
20200707,20,20200,19579,688,2020-07-07T20:00:00.000Z,13.82
20200707,21,20100,19582,338,2020-07-07T21:00:00.000Z,12.1
20200707,22,20000,19503,550,2020-07-07T22:00:00.000Z,10.93
20200707,23,19200,18410,388,2020-07-07T23:00:00.000Z,10.48
20200707,24,17500,16906,838,2020-07-08T00:00:00.000Z,10.61
20200708,1,16100,15688,938,2020-07-08T01:00:00.000Z,10.66
20200708,2,15600,14992,938,2020-07-08T02:00:00.000Z,11.44
20200708,3,15300,14672,325,2020-07-08T03:00:00.000Z,11.73
20200708,4,15300,14693,50,2020-07-08T04:00:00.000Z,11.76
20200708,5,14800,14480,250,2020-07-08T05:00:00.000Z,12.22
20200708,6,15900,14739,988,2020-07-08T06:00:00.000Z,13.12
20200708,7,18600,16948,725,2020-07-08T07:00:00.000Z,13.62
20200708,8,20300,18832,138,2020-07-08T08:00:00.000Z,13.9
20200708,9,21000,19790,425,2020-07-08T09:00:00.000Z,14.63
20200708,10,21200,20359,788,2020-07-08T10:00:00.000Z,14.69
20200708,11,21400,20334,25,2020-07-08T11:00:00.000Z,16.11
20200708,12,21600,20701,63,2020-07-08T12:00:00.000Z,16.65
20200708,13,21700,21021,550,2020-07-08T13:00:00.000Z,16.72
20200708,14,21700,20939,675,2020-07-08T14:00:00.000Z,16.84
20200708,15,21300,20651,350,2020-07-08T15:00:00.000Z,16.84
20200708,16,21100,20500,250,2020-07-08T16:00:00.000Z,17.01
20200708,17,20700,20117,288,2020-07-08T17:00:00.000Z,16.78
20200708,18,20400,19788,50,2020-07-08T18:00:00.000Z,16.45
20200708,19,20200,19644,563,2020-07-08T19:00:00.000Z,15.66
20200708,20,20200,19906,713,2020-07-08T20:00:00.000Z,14.57
20200708,21,20100,19906,625,2020-07-08T21:00:00.000Z,13.9
20200708,22,20000,19457,888,2020-07-08T22:00:00.000Z,12.38
20200708,23,19200,18327,638,2020-07-08T23:00:00.000Z,12.22
20200708,24,17500,16955,363,2020-07-09T00:00:00.000Z,11.3
20200709,1,15700,15786,413,2020-07-09T01:00:00.000Z,11.02
20200709,2,15200,15172,225,2020-07-09T02:00:00.000Z,10.89
20200709,3,14900,14842,50,2020-07-09T03:00:00.000Z,10.69
20200709,4,14900,14731,875,2020-07-09T04:00:00.000Z,10.6
20200709,5,14400,14451,738,2020-07-09T05:00:00.000Z,11.44
20200709,6,15500,14789,988,2020-07-09T06:00:00.000Z,12.7
20200709,7,18500,16921,750,2020-07-09T07:00:00.000Z,14.41
20200709,8,20200,18970,363,2020-07-09T08:00:00.000Z,16.02
20200709,9,20900,20045,500,2020-07-09T09:00:00.000Z,17.12
20200709,10,21100,20556,238,2020-07-09T10:00:00.000Z,18.09
20200709,11,21300,20587,550,2020-07-09T11:00:00.000Z,19.19
20200709,12,21500,20869,575,2020-07-09T12:00:00.000Z,20.06
20200709,13,21600,21081,150,2020-07-09T13:00:00.000Z,20.75
20200709,14,21600,20948,100,2020-07-09T14:00:00.000Z,21.07
20200709,15,21200,20654,100,2020-07-09T15:00:00.000Z,21.3
20200709,16,21000,20603,750,2020-07-09T16:00:00.000Z,20.43
20200709,17,20600,20399,25,2020-07-09T17:00:00.000Z,19.27
20200709,18,20300,20047,388,2020-07-09T18:00:00.000Z,17.71
20200709,19,20100,19948,938,2020-07-09T19:00:00.000Z,16.82
20200709,20,20100,20050,863,2020-07-09T20:00:00.000Z,16.16
20200709,21,20000,20051,388,2020-07-09T21:00:00.000Z,16.21
20200709,22,19900,19689,775,2020-07-09T22:00:00.000Z,16.37
20200709,23,19100,18446,425,2020-07-09T23:00:00.000Z,16.4
20200709,24,17400,17151,475,2020-07-10T00:00:00.000Z,16.28
20200710,1,16000,16096,738,2020-07-10T01:00:00.000Z,16.56
20200710,2,15300,15446,175,2020-07-10T02:00:00.000Z,16.86
20200710,3,15100,15183,63,2020-07-10T03:00:00.000Z,17.09
20200710,4,15000,15126,538,2020-07-10T04:00:00.000Z,16.88
20200710,5,14600,14809,150,2020-07-10T05:00:00.000Z,17.23
20200710,6,15600,15123,338,2020-07-10T06:00:00.000Z,18.42
20200710,7,18300,17336,913,2020-07-10T07:00:00.000Z,19.79
20200710,8,20000,19301,338,2020-07-10T08:00:00.000Z,21.26
20200710,9,20800,20469,275,2020-07-10T09:00:00.000Z,22.65
20200710,10,21000,21017,200,2020-07-10T10:00:00.000Z,24.15
20200710,11,21400,21220,413,2020-07-10T11:00:00.000Z,25.98
20200710,12,21600,21710,788,2020-07-10T12:00:00.000Z,26.41
20200710,13,21800,21742,938,2020-07-10T13:00:00.000Z,27.33
20200710,14,21800,21615,813,2020-07-10T14:00:00.000Z,28.3
20200710,15,21300,21258,263,2020-07-10T15:00:00.000Z,29.12
20200710,16,21100,20989,850,2020-07-10T16:00:00.000Z,30
20200710,17,20600,20715,500,2020-07-10T17:00:00.000Z,28.17
20200710,18,20400,20391,950,2020-07-10T18:00:00.000Z,23.94
20200710,19,20100,20015,750,2020-07-10T19:00:00.000Z,21.47
20200710,20,20200,20181,875,2020-07-10T20:00:00.000Z,19.78
20200710,21,20100,20053,588,2020-07-10T21:00:00.000Z,19.65
20200710,22,20100,19601,688,2020-07-10T22:00:00.000Z,19.31
20200710,23,18900,18592,325,2020-07-10T23:00:00.000Z,19.31
20200710,24,17400,17169,113,2020-07-11T00:00:00.000Z,18.39
20200711,1,15500,16124,938,2020-07-11T01:00:00.000Z,17.24
20200711,2,14700,15339,113,2020-07-11T02:00:00.000Z,15.61
20200711,3,14200,14769,275,2020-07-11T03:00:00.000Z,14.16
20200711,4,14000,14659,25,2020-07-11T04:00:00.000Z,13.31
20200711,5,13200,14110,913,2020-07-11T05:00:00.000Z,13.15
20200711,6,13300,13700,913,2020-07-11T06:00:00.000Z,13.3
20200711,7,15300,14691,450,2020-07-11T07:00:00.000Z,13.75
20200711,8,16800,15820,975,2020-07-11T08:00:00.000Z,14.21
20200711,9,18000,16953,175,2020-07-11T09:00:00.000Z,14.77
20200711,10,18300,17826,300,2020-07-11T10:00:00.000Z,15.02
20200711,11,18700,18286,750,2020-07-11T11:00:00.000Z,15.09
20200711,12,18900,18512,963,2020-07-11T12:00:00.000Z,14.87
20200711,13,18700,18510,638,2020-07-11T13:00:00.000Z,14.33
20200711,14,18600,18340,388,2020-07-11T14:00:00.000Z,14.69
20200711,15,17900,17907,363,2020-07-11T15:00:00.000Z,14.86
20200711,16,17400,17612,863,2020-07-11T16:00:00.000Z,15.12
20200711,17,17100,17184,900,2020-07-11T17:00:00.000Z,15.34
20200711,18,16900,16889,625,2020-07-11T18:00:00.000Z,15.23
20200711,19,17000,16784,50,2020-07-11T19:00:00.000Z,14.76
20200711,20,16800,16856,813,2020-07-11T20:00:00.000Z,13.55
20200711,21,16800,16650,263,2020-07-11T21:00:00.000Z,13.02
20200711,22,16900,16603,0,2020-07-11T22:00:00.000Z,12.43
20200711,23,16400,15897,675,2020-07-11T23:00:00.000Z,11.39
20200711,24,15200,14723,63,2020-07-12T00:00:00.000Z,11.16
20200712,1,14000,13740,63,2020-07-12T01:00:00.000Z,10.81
20200712,2,13400,13089,400,2020-07-12T02:00:00.000Z,10.31
20200712,3,13000,12729,38,2020-07-12T03:00:00.000Z,9.69
20200712,4,12700,12471,338,2020-07-12T04:00:00.000Z,8.86
20200712,5,12100,12007,13,2020-07-12T05:00:00.000Z,9.94
20200712,6,12100,11903,975,2020-07-12T06:00:00.000Z,12.01
20200712,7,13000,12405,538,2020-07-12T07:00:00.000Z,14.38
20200712,8,13800,13176,150,2020-07-12T08:00:00.000Z,16.13
20200712,9,15000,14054,50,2020-07-12T09:00:00.000Z,17.38
20200712,10,15800,14774,150,2020-07-12T10:00:00.000Z,18.3
20200712,11,16000,15277,113,2020-07-12T11:00:00.000Z,18.64
20200712,12,16200,15527,750,2020-07-12T12:00:00.000Z,19
20200712,13,16300,15496,863,2020-07-12T13:00:00.000Z,19.23
20200712,14,16300,15376,200,2020-07-12T14:00:00.000Z,19.31
20200712,15,15900,15082,313,2020-07-12T15:00:00.000Z,19.05
20200712,16,15600,14691,450,2020-07-12T16:00:00.000Z,19.06
20200712,17,15400,14435,300,2020-07-12T17:00:00.000Z,18.61
20200712,18,15600,14396,338,2020-07-12T18:00:00.000Z,18.24
20200712,19,15900,14675,100,2020-07-12T19:00:00.000Z,17.06
20200712,20,16200,15022,438,2020-07-12T20:00:00.000Z,14.53
20200712,21,16400,15250,713,2020-07-12T21:00:00.000Z,13.34
20200712,22,16800,15871,163,2020-07-12T22:00:00.000Z,11.98
20200712,23,16500,15721,888,2020-07-12T23:00:00.000Z,11
20200712,24,15300,14596,350,2020-07-13T00:00:00.000Z,11.25
20200713,1,13850,13667,325,2020-07-13T01:00:00.000Z,10.91
20200713,2,13049,13271,788,2020-07-13T02:00:00.000Z,10.52
20200713,3,12823,13144,538,2020-07-13T03:00:00.000Z,10.84
20200713,4,12798,13028,500,2020-07-13T04:00:00.000Z,10.9
20200713,5,12573,12932,475,2020-07-13T05:00:00.000Z,11.55
20200713,6,13297,13516,600,2020-07-13T06:00:00.000Z,12.56
20200713,7,15868,16071,588,2020-07-13T07:00:00.000Z,13.79
20200713,8,18130,18342,625,2020-07-13T08:00:00.000Z,14.98
20200713,9,19534,19474,738,2020-07-13T09:00:00.000Z,16.29
20200713,10,20269,19979,175,2020-07-13T10:00:00.000Z,17.17
20200713,11,20335,20009,313,2020-07-13T11:00:00.000Z,17.6
20200713,12,20729,20370,150,2020-07-13T12:00:00.000Z,17.92
20200713,13,20947,20655,250,2020-07-13T13:00:00.000Z,18.27
20200713,14,20843,20771,138,2020-07-13T14:00:00.000Z,18.48
20200713,15,20523,20399,975,2020-07-13T15:00:00.000Z,18.71
20200713,16,20434,20210,813,2020-07-13T16:00:00.000Z,19.09
20200713,17,20151,19744,488,2020-07-13T17:00:00.000Z,19.25
20200713,18,19777,19385,500,2020-07-13T18:00:00.000Z,18.98
20200713,19,19706,19287,725,2020-07-13T19:00:00.000Z,18.31
20200713,20,19931,19503,100,2020-07-13T20:00:00.000Z,15.41
20200713,21,19969,19569,450,2020-07-13T21:00:00.000Z,13.95
20200713,22,19648,19498,200,2020-07-13T22:00:00.000Z,12.53
20200713,23,18526,18277,375,2020-07-13T23:00:00.000Z,12.05
20200713,24,17127,16802,538,2020-07-14T00:00:00.000Z,11.59
20200714,1,15600,15666,288,2020-07-14T01:00:00.000Z,11.06
20200714,2,15000,15025,25,2020-07-14T02:00:00.000Z,10.03
20200714,3,14700,14625,200,2020-07-14T03:00:00.000Z,9.4
20200714,4,14700,14568,263,2020-07-14T04:00:00.000Z,9.38
20200714,5,14400,14363,788,2020-07-14T05:00:00.000Z,10.86
20200714,6,15300,14701,50,2020-07-14T06:00:00.000Z,13.84
20200714,7,18300,16989,888,2020-07-14T07:00:00.000Z,16.49
20200714,8,19700,19095,950,2020-07-14T08:00:00.000Z,18.81
20200714,9,20700,20272,13,2020-07-14T09:00:00.000Z,20.54
20200714,10,21000,20865,650,2020-07-14T10:00:00.000Z,21.29
20200714,11,21200,20980,25,2020-07-14T11:00:00.000Z,22.14
20200714,12,21400,21432,488,2020-07-14T12:00:00.000Z,22.36
20200714,13,21500,21368,50,2020-07-14T13:00:00.000Z,23.18
20200714,14,21500,21218,700,2020-07-14T14:00:00.000Z,23.59
20200714,15,21100,20740,963,2020-07-14T15:00:00.000Z,23.63
20200714,16,20900,20638,613,2020-07-14T16:00:00.000Z,24
20200714,17,20600,20281,363,2020-07-14T17:00:00.000Z,23.86
20200714,18,20300,19941,500,2020-07-14T18:00:00.000Z,23.52
20200714,19,20100,19668,550,2020-07-14T19:00:00.000Z,21.74
20200714,20,20200,19900,488,2020-07-14T20:00:00.000Z,18.36
20200714,21,20300,19913,850,2020-07-14T21:00:00.000Z,16.61
20200714,22,20000,19731,213,2020-07-14T22:00:00.000Z,15.84
20200714,23,18600,18537,200,2020-07-14T23:00:00.000Z,14.27
20200714,24,17300,17058,138,2020-07-15T00:00:00.000Z,13.78
20200715,1,16000,15934,675,2020-07-15T01:00:00.000Z,12.94
20200715,2,15400,15257,988,2020-07-15T02:00:00.000Z,12.48
20200715,3,15000,14908,863,2020-07-15T03:00:00.000Z,12.14
